NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.0067963896555856	3.006796667318397	3.006795477996133	3.0067929674339333	3.0067907574606973	3.0067895103492015	3.0067859058302826	3.006781853219515	3.0067800319554228	3.006776414807715	3.0067738236661006	3.0067692613772947	3.00676625404127	3.0067604692850978	3.006746928239974	3.0067414582085537	3.006736514633064	3.0067312870442846	3.0067153960270625	3.006704605125532	3.006694252082209	3.006683595367403	3.0066691540182355	3.006652773138679	3.0066341611120797	3.0066159017104757	3.0065977868069664	3.006573244850822	3.0065465253929844	3.006522132656471	3.006484263523881	3.006453078917346	3.0064165164802388	3.0063817831369923	3.006337908492415	3.0062994084705124	3.0062577796975956	3.0062191161969434	3.0061903953172213	3.006169411249302	3.006178625891014	3.0062290657928252	3.0063790762504867	3.006632703361537	3.0071444654757142	3.0080857500738243	3.0097756885698965	3.0128161869589616	3.018140270265755	3.026634399709741	3.0388603576502784	3.054654298560355	2.9365082876749327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.099792035003274	2.1571969374039517	2.192644526525283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.077356420393304	3.0773568985660718	3.077358063189937	3.077359343545686	3.077358858146537	3.0773600377042167	3.0773596776292336	3.0773627532612635	3.0773638675484043	3.077368542139586	3.07736635736206	3.0773679490614896	3.07737311724157	3.077371515412784	3.0773731710369385	3.0773773486896947	3.0773795475903145	3.07738030976873	3.077382831504562	3.077385640925687	3.0773906863477585	3.077391121717913	3.0773987085167405	3.0773996510276107	3.0774050162427695	3.0774105608096476	3.0774144994490196	3.0774182615463634	3.077420288386023	3.077415973921111	3.0774257074229214	3.077431821175798	3.0774319219034396	3.0774343983331525	3.077432306586037	3.0774271639777377	3.077413281085189	3.0774032990544957	3.0773825651506304	3.077359391347411	3.0773250830369756	3.077272213210582	3.0772020952356094	3.077098607956733	3.0769869013476163	3.0768361797550603	3.0766250419246943	3.076340806295616	3.0760071076446507	3.0755684964647965	3.0750330432152633	3.0743570174764443	3.0735627685112084	3.072647134517681	3.0716069421920067	3.070661824150475	3.069854412332589	3.0695533642032165	3.070145254791633	3.0721371952345136	3.076033961287356	3.081976651936543	3.0897872291095574	3.0990534199366073	3.1094906495534262	3.1205867530710005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.1355241529993254	3.1355267192648704	3.135530173546626	3.1355329462317054	3.135535842714608	3.1355399941942275	3.1355449905175865	3.135546183828442	3.1355526417058788	3.135558255734679	3.1355646877778853	3.135569136006553	3.1355773019502444	3.135585716005106	3.135595601294843	3.1356084948162746	3.135618450742282	3.1356282780197384	3.1356428074090217	3.1356580947259305	3.1356748311334615	3.1356932536492517	3.135708334737476	3.1357340017161794	3.135755246519293	3.1357815001206197	3.135810714446466	3.13584559323809	3.135874945625031	3.13591023180629	3.135951888152336	3.13599344450655	3.13604294570957	3.1360901483270633	3.1361414925203843	3.1361990130877824	3.1362580392319037	3.1363189916196346	3.136372187339692	3.136438767790187	3.136498914695923	3.1365409687961137	3.1365963775732433	3.1366289789214976	3.1366417327744127	3.1366299735042564	3.136582523296318	3.13647232419228	3.136313747243806	3.136078309103463	3.135730783599752	3.1352964070793394	3.1347290393046663	3.1340458780054	3.1332103665754483	3.132337015455333	3.1314590195362357	3.130731980973924	3.1303215031228735	3.1305808521732126	3.1317310065300097	3.1338021671842657	3.136723917078634	3.14004142232093	3.1430244642606135	3.1449432415764123	3.145162953455595	3.14334201566071	3.1391652015302376	3.132364778448622	3.1231752761441354	3.1110075631095913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.187608958742544	3.187612572010478	3.187615874881914	3.1876218209731513	3.1876255400603477	3.187630552303952	3.1876372985694217	3.187641243254405	3.187650455931543	3.187658490953561	3.1876654355925442	3.187676119689964	3.187686767763496	3.1876975788616426	3.1877115842152812	3.1877264477836085	3.187740337105746	3.1877594255453836	3.1877792873968533	3.1877976064536533	3.187821898504134	3.187849193359017	3.1878790945428084	3.187911842629148	3.187945216410042	3.187985429157641	3.188026524443557	3.1880696787114995	3.188121316618128	3.18817668058125	3.1882399998059405	3.1883021347424303	3.1883758144205716	3.1884512252282313	3.188533937362008	3.188623078614744	3.188720548639789	3.1888234414528194	3.188922648745435	3.1890286540659636	3.1891415455454832	3.1892443842902938	3.1893562522494423	3.1894441432909066	3.1895254442727885	3.1895752084528186	3.18959619688851	3.1895641967205086	3.1894615739870953	3.189311631409178	3.189044409544061	3.188680295040159	3.1882042333948557	3.1875889095275842	3.1868443421237305	3.1860109794534464	3.1851579139400004	3.184424542162492	3.1839921870868357	3.184056209399356	3.184872840310898	3.1865347222451343	3.1889242859976363	3.1915958390205716	3.193799831699736	3.1949032208871055	3.19413424973033	3.19083465597127	3.1844123418537613	3.174210831755314	3.1591754951278705	3.137854679507352	3.107534463719473	3.0630031297607214	2.993767766937256	NaN	1.6654362811611223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.235924013604732	3.2359277759689657	3.2359320294626297	3.23593483087271	3.2359415414448143	3.235948745449827	3.235953306172949	3.23596094488299	3.23596887031069	3.235977224820445	3.235987220242491	3.2360003565402895	3.2360112740721516	3.236025259942969	3.2360390206681395	3.2360552623226937	3.2360725815794997	3.2360968746401704	3.236116377295866	3.2361410408375177	3.2361688132721524	3.236197324390811	3.23623350195836	3.236268567101331	3.2363101912827363	3.2363540249240494	3.2364027763466168	3.2364554244516195	3.236512808456099	3.2365755716126823	3.23664919032593	3.236725525320506	3.2368099479788603	3.2369012642193646	3.236995062605359	3.2371009407691207	3.237214783701193	3.237333897878382	3.2374564615200025	3.237590539279836	3.2377265109644613	3.237854413481602	3.237980781573517	3.238096473375468	3.238197065524244	3.2382522839538113	3.238302503280413	3.2382937607187112	3.238207812012868	3.238050915266973	3.237781319724503	3.237425342418377	3.2369240327615802	3.236289197342601	3.235533724118779	3.2346777655191454	3.233782855648707	3.233012269110798	3.232493618754511	3.2325115952481003	3.2332189481253324	3.234746079632487	3.236988409470407	3.2394498469898116	3.2414837020392815	3.2422716730062984	3.2411233589655057	3.237360640155623	3.2303606513028784	3.2193486715379236	3.2031675585883943	3.1800856012839818	3.1469617684980022	3.0974525888626965	3.0179539240198117	2.887997125535926	3.7056572832068255	1.8592011002397322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.281481873908738	3.2814850049406195	3.281490412408052	3.281495265347297	3.2815005972984954	3.281508478411957	3.281511586166031	3.28151915495464	3.281529032134549	3.2815381799817325	3.2815474649940803	3.281559092383116	3.2815727401461543	3.2815855632429067	3.281602019790234	3.281617509412023	3.2816353724775142	3.281656946809863	3.28167891353632	3.2817022181511484	3.2817317107905213	3.2817624391331077	3.281795462009214	3.281834250174301	3.281876619441367	3.2819159137840037	3.281973552542091	3.2820263742186424	3.2820860484940364	3.28215033959654	3.282221391851591	3.282302092526864	3.2823874475086243	3.2824785996085413	3.2825784186400027	3.2826943012977923	3.282809137402823	3.282927266000288	3.283060689243277	3.2831932977111253	3.283327844941044	3.2834602502276757	3.2835834428379465	3.2836916219325873	3.2837689546164253	3.283848888758424	3.2838682048025376	3.2838356221651894	3.28373052061662	3.2835257353055067	3.2832291721174536	3.2827987282570605	3.2822159662924975	3.281495224868994	3.280649810337699	3.2797032765472443	3.27871656548188	3.2778240561094587	3.2771907002836733	3.2771011293114776	3.2777434152588483	3.2792323427529286	3.28139250282809	3.2836781339146093	3.2855905580931704	3.286144817218851	3.2847440365195153	3.2805961822633187	3.2731084400676993	3.2614849790999667	3.244574160217631	3.2204855003661947	3.1859940096420996	3.1346179331171777	3.0524474082896877	2.917481579230348	3.763895550099142	3.8334753386435247	0.9635854235137811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
