NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7773.976087510305	7774.057996333119	7218.1204178754715	6119.7175662330055	6247.502709598011	5405.102101770443	4400.775550095024	4055.173062211605	3021.390021703919	3004.7099399013428	NaN	2432.7217226167736	2430.161805765037	1902.0818493468025	1929.56699834473	1834.1491444556318	1712.2475124507475	1593.3560261611822	1306.3323216411522	1261.2103143714128	1288.1274053265859	1246.041747819867	1117.1809818599359	1049.4604139609464
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4917.652230314374	4563.374608367653	3738.4092639369956	3501.8962919760497	2603.4040621691747	2505.1814423247442	2056.6250030372526	1659.4086361176342	1823.0923934354269	1524.1984255100692	1274.778015722501	1228.8833392597699	1136.5397536491148	946.2274227314803	924.6972546108025	901.3827844594916	862.031610754423	851.744620198161	696.5761578519412	709.8761060556208	741.1949259318382	640.5131955519662	NaN	588.0735176888141	591.7016464249024	547.5398160920969	561.3914464005757	550.7734402929708	519.797599615919	514.4847500716342	486.30525922817003
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4973.543751867649	4433.669368648321	3234.6865796576676	2056.0460233610065	1632.2679238169253	1270.4205328461455	1066.932598638234	925.4150970968341	NaN	767.975356728052	663.1508694633769	620.2715115150821	512.3082801176297	514.3336692254842	533.2086872366845	520.1862961819558	474.11306657585794	479.1188820443064	454.2213700574872	456.0158147022828	447.8794341296911	439.70261158803913	427.00215491812935	427.0078999047227	423.35608116941586	414.82327213255076	404.5651390017817	395.79127412445064	412.92740629280036	395.2877022036833	396.9590154094749	389.74200628564023	380.71279084804723	382.5180979338443	377.46980470045906	395.41715746775964	370.183870729102	369.8337993789223	368.5342233979281
NaN	NaN	NaN	NaN	NaN	4279.779877463121	1374.7096999696275	784.0669654653755	580.0049588845192	529.6680702467324	434.2058312245169	389.3501233782838	412.4465598408654	382.1640135144742	380.53787153626064	353.67660500331004	368.9398262035813	NaN	363.96711950637086	360.86963277530054	352.2368208537958	357.85662139999835	354.73768966970596	353.7041576755416	354.5866102332796	352.4386613706866	348.4601842525191	346.59525095952273	349.9083166067622	351.8430601728865	345.0259636267466	346.01705709974544	344.4286549644048	346.80457594888395	354.01790887506155	340.97846060023426	338.691757988032	344.2044201847131	344.3044631010715	NaN	347.8502992652295	341.5628096099555	341.43436609249056	342.92340354538453	337.3069438589176	341.58916128486584	340.2765793347392	339.3770924281565	341.3654702637575	339.6794677364555
331.05753542792667	330.9872607710829	330.79616337850285	330.8747836370181	330.9116439364296	330.01350653084535	330.46077275865906	330.4516229173531	330.51767791588003	329.60206389611034	331.260864770616	329.99973451165795	330.91032464168404	329.2544911278662	328.865750453471	329.2229260585958	330.738486327042	328.78434521156436	329.5634304726364	328.16386501933243	328.64653309595275	329.65078395353345	327.74041333143174	328.16857965573433	328.09488425792205	329.13738810924974	326.82297570031636	328.72583146604387	326.86044700990743	327.4586661210478	327.70272447829694	327.4687949576819	326.5328751799699	327.32415617883845	328.31377826659184	327.89451463725436	325.8425416559174	327.4185043942012	324.69579744175707	326.5166842281675	325.05365921672893	325.6666672958457	325.83906755675804	325.3094348317135	324.92156711401634	326.1792721134705	326.92424747553326	324.4355802165872	324.07792827011355	322.4398089520905
321.19665477620106	321.14448301914797	320.9923785862421	321.1042269378043	320.67780017534295	320.62468101457637	320.63613281567524	320.27233082179987	320.8493132933141	319.6911510516038	319.0014367728801	318.7925326884399	319.4793947873869	319.13419336874625	318.6952946682668	319.0190073829121	NaN	317.77763033478783	319.41975269046435	318.28383294314284	317.22153502261483	318.4352142896172	318.1450463664776	318.5261738759842	317.72339086573163	318.1617898999541	318.24200103278304	317.43135104426113	316.49967579277677	316.6538162980241	NaN	315.82575274640266	318.36296361219735	317.7155652556628	314.80789744341814	315.363688860656	316.69564121656765	315.8378404291673	315.60009657567247	323.73924985069374	314.2371702510568	314.7483652508829	315.4775084898278	317.26971370638194	317.1752445980103	316.79506704848535	316.16354380090473	315.45984715989283	315.42772154202845	315.39907482316755
313.13666237622596	313.0086133024575	313.09235069847665	NaN	312.8847562330284	312.8788734297987	312.07773438493797	312.69340860594605	312.1106697026579	311.3199255076035	311.8007449353164	310.9178280304966	311.67812987129935	311.21912738677514	311.52745150891934	310.6830260725944	311.0557112976211	310.73816139366835	311.1785838260056	310.7095309350858	311.7462888103054	311.05629224837344	NaN	310.1802486345147	310.4264842114975	309.91908807965467	308.0446790074968	309.1962750022696	311.8770602352691	308.82634222507585	309.01100996662086	309.32388683979474	307.5780588488532	308.68113209412724	307.99774512096525	308.9712926625877	310.6146919243567	309.3500173479739	308.6062853773691	308.75373798841923	307.907087174529	309.5612269776183	308.2123556445549	307.98119029138667	307.6137886987668	307.09292224544237	307.48045535899314	308.5421937273126	306.723596216607	306.0115258448071
306.1091577247686	305.99970366907803	307.25515655725565	305.92150479699626	NaN	305.375640505453	305.51782259478097	304.674636272217	305.4414328333406	304.6858499146117	306.1982887659188	303.8532022561924	305.2575600857536	304.14909249299734	303.8274559899911	304.68036178724964	304.2332085723111	302.7505984188813	303.59899094258515	304.444599448305	303.4402946278914	304.59723754873903	304.03633834600504	302.06703282160885	302.60816650050106	302.5281111275512	303.82158888177725	302.8973077958639	303.08540368221594	303.40678387728497	302.79603226203824	302.51332205361086	303.05532238203017	302.97380563001724	302.3555741369389	302.32669066749776	301.18113460480237	303.76976688346656	301.18625173963716	301.5681444255146	303.39779849611944	301.8024387062046	301.52507915871763	301.8261872569347	302.04089969332483	300.96726616988036	304.74017264325306	300.82218782495613	299.62295256690624	300.40090648736475
299.80859476449206	299.72339047251586	299.38139402175887	299.4072720337997	299.411870333449	299.21872355261974	300.48865880958675	NaN	298.5501296939328	298.48692033317406	298.25579713890335	298.6550504004253	297.1231858853564	298.23261483222853	297.99442366089426	298.88531182396986	297.55307477618334	297.97032944610845	297.70094202806894	297.1696870766186	298.2600165520487	296.5433367966877	296.77594741392585	296.87700587255733	296.67262679218476	296.67986648358146	296.87200782842206	296.3746364446067	296.7632588462522	295.6410575675026	297.06374884116747	296.43852538731227	295.5522185214323	297.0476017486838	295.3486577066837	296.51994615551166	296.95785617570056	295.7442202085019	296.1711059222511	294.9544106420976	299.563689242327	294.69214079497857	295.11994946419856	295.2195601615826	294.1604717955867	293.8794883582666	294.28852580213186	291.84913266750215	296.1936710969234	294.29301227811675
294.07912074939867	294.25051700807956	294.9973480669542	294.1676127273907	NaN	293.76410017326754	293.5018505277064	293.53127385472783	293.6496311400564	293.0215357170135	293.76082192619384	292.5460547805749	292.83980442934995	292.7750307110979	292.11652017776635	292.2005236103031	292.94097311350066	292.4977390509391	292.108851192995	291.7313739373788	291.9845269621779	291.29724121661866	292.28216815519096	291.2178839322515	289.5720317400504	291.09778096231327	291.12550164611656	290.0062356898144	291.94727271392844	293.3632532627309	291.71620333172245	290.3257080879949	290.9226095170375	289.25227202819406	290.6160452045539	290.0172867718323	290.5609432109247	290.887853134426	291.6423837256483	288.4152268745412	288.4043874976066	288.9714611894279	290.5019769802481	290.506176485012	289.3652828851085	289.92129685508974	287.1762011246194	288.96014101547576	288.3147934062173	292.6189798908271
288.8210642570615	289.3539500332103	288.7326050758667	288.706510177054	288.4075514784257	288.596641849833	288.9713251425315	287.85929868330186	288.13758836310694	288.5226966352919	288.006224758177	287.6011720226901	287.534179746814	286.3576468506218	286.70788680872806	287.33767046587957	287.61774280861687	286.958032313598	286.50605376497464	286.8216273548937	286.4773438203437	286.4916412609602	286.9341581831222	286.6561765882047	286.1833665754929	287.3524817595977	286.8728717817728	285.8073342224422	285.9749147476124	286.2749355971423	284.5726970064155	285.6558023366817	287.05311748776984	285.0941703150612	284.2515901911556	285.48915950008006	283.1654605507313	NaN	284.9575920533336	285.2464344921901	285.6030726819141	284.59210724661847	285.421356794695	284.6433220674727	284.51131333113545	284.242795160519	284.7632170233235	284.7849743098301	284.56145045615835	284.32363884773355
283.97421927982043	283.8195254776255	283.93547129507493	283.8261073421839	284.12038783430546	283.5681244696212	283.3608941812774	283.43184532819305	283.18337003601056	282.9277205117558	283.5390296569944	282.83478759144896	281.930755934095	282.7849540833459	282.63707337154267	282.31794259134233	281.39042018633023	283.13745341849614	285.6774730038721	281.2426732690147	281.8294328485559	281.2701347682631	284.67509617349276	282.084633600553	282.6969043655097	281.88091701812317	280.2960825988241	282.156983815821	281.8518371213958	281.5148510263639	280.1672538850343	281.26043449728274	280.2939794093941	280.4722731584165	279.2308849504143	282.2688544886139	281.32756794295005	280.2357062317161	280.8952365138069	279.5174479013746	279.4601223160343	280.80333443597533	279.8474763066096	278.9561010343292	279.73749870016184	279.2970015800371	279.3705960832566	279.15036821247554	278.32658676110515	278.6025703229816
