NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9041.073534636636	9021.714337806516	8152.894025232769	7703.889988601162	6945.854202576769	7164.9436792736415	4951.661185438347	4879.503455750203	3614.7502224481655	3954.9942262880595	NaN	3169.33251510033	3173.446186856899	2420.457425282363	2296.687404271729	2437.4829955253563	2172.9931942211574	2034.2833117705622	1894.9555506961606	1599.66026882784	1501.1544768320564	1527.584369689945	1435.3556510711376	1329.5971154625868
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6113.873288585352	5525.031873034263	4843.958765035207	4542.126045021764	3306.389701734299	2967.0558288422244	2540.0196745769413	1991.0398784823606	2296.173719327151	1949.2959817904923	1607.9628808890918	1487.3169524625516	1344.2650340230666	1077.496424148931	1114.3425259645755	1046.8679193918615	1018.0744000720695	1036.2052775968336	628.2323714324316	839.619149198695	853.4189338539206	649.4034100927705	NaN	586.9681663298105	592.5329370906533	529.0173159429	535.8235220547961	456.6782219280303	504.578941549988	485.47115430193395	448.1183850038602
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8029.579399835616	7290.386153554548	5156.487955486382	3303.5779959021625	2652.0758513327096	2023.1039294424813	1648.9805605063875	1296.4367657626701	NaN	1028.6688601884923	823.0803605325489	706.2792388357367	503.74138308256585	466.13407943047207	493.7916173532438	535.1737592259661	362.57224729835343	411.24323555093036	318.7518987595698	345.17635032751406	294.6134980790631	280.72780985468876	276.4723806847755	277.63517406444015	246.10105662885147	229.78603405118318	217.1345970170594	186.0854030489642	213.8973192816648	187.42970031774524	182.8308528068524	191.59169674680805	180.70439997640548	181.0063200689536	160.0872389956772	228.27227039808918	152.83437145594513	143.87770531042986	140.4753213959583
NaN	NaN	NaN	NaN	NaN	27190.65855129274	10119.699945951052	3246.775230538441	1678.0763687930985	1232.398595109452	645.2850526283481	378.8592640981922	459.2155822828978	308.9556304969537	280.16754957059834	91.32711925220141	145.71908114363978	NaN	140.4596334432774	171.27953137694635	102.61805269225627	106.253754378912	99.79243875498763	77.36403064375781	95.19104379693916	98.67550864565519	76.13574800974393	66.96430163094671	64.92794457217262	73.76667789232735	65.604831893472	66.46209678882708	67.36576471228234	70.44072394744283	79.62279555425226	62.75768271013671	75.6240847085104	69.48370674643306	73.37841167848427	NaN	81.48697522807426	71.0031512735809	69.3627697426075	74.49758740146925	65.82188593237795	84.3551225149886	68.78022823482625	73.40702768323906	75.70990950263418	72.0122816818858
1.9892134998439117	4.226493766010815	7.494293908820634	9.817435134862913	12.206969112597712	14.392025791580496	18.000326582770168	18.834534000702366	22.635033644236618	21.131717504882737	47.79657572256789	25.47049338044041	27.941516329309056	27.571543293397315	29.035960339690053	30.6779384145177	33.14034070477334	31.41917467173055	34.38045407063117	34.06335169683481	34.74529854276033	39.60408753233152	36.55157211348273	37.93801677958526	37.56028584308829	40.247191692885394	40.96952537227236	42.11474679893864	42.95397904190571	42.306234822036274	45.63948024933263	42.53098632502742	42.7757201337454	43.262832976909415	47.30686690268743	47.25382803567221	48.07988550994394	46.77692172021934	46.152793392870414	48.058367665580725	51.44744460391605	48.21036200469275	49.28842378138764	52.12999687462404	48.627752176381605	54.4593458029674	50.5549324132181	52.270531586860315	53.035681748255534	55.116639369756044
1.8293747849416573	3.8382380342097666	6.434716817941747	9.139826255387815	11.108492515917668	12.678037660518891	14.89549549240085	16.205318049089076	17.798708718692634	18.92663124794887	20.2149198416364	21.47662734282722	22.96741562293054	23.61213863371901	24.115664340415613	25.682296794316084	NaN	27.811414129706144	28.546522035049883	28.817943448285632	29.985957501779527	30.928499184568643	31.47938792222176	33.01909630606002	33.38432899651615	33.678615185828406	33.99559437262428	35.89798022245124	36.12374631425554	36.69433071008808	NaN	36.24001333884481	38.67224966309324	38.95315129341318	39.53987191969073	39.204267711854165	40.27817908810902	41.039817513002575	43.45620631726468	45.66470726978682	42.643126322162836	44.03799659819428	44.87518905465265	45.83901496622275	47.07404967425921	45.54885840236159	47.4603889772234	46.71983731546491	49.370389740661935	49.04772692496731
1.7448700680534421	3.5720008396064853	6.084179951942181	NaN	10.17459548153739	12.154978077055205	13.419649809854716	15.208453155466977	16.511809713645157	17.69080249236987	19.879658732891347	20.458844364020642	21.5126748681909	22.5603069877719	22.544876543530705	24.014872575471305	24.60105305801594	25.76927904708742	26.272980874938888	26.89508080137541	29.5305737610035	30.38627850964319	NaN	29.715586839772868	31.134636150205687	31.77106601692304	33.0444102936248	34.7405113815777	35.77534018091873	34.91662544688177	35.11065616770265	35.8960334032215	35.35227102025839	36.47758660316575	35.58912650502842	38.454383559290655	39.48435712702203	39.309298185435615	39.771669423136764	40.387721822456776	40.62160192216693	41.22445796842996	43.0803420393966	42.113451001288524	43.58713672183147	42.71407772732265	43.63362982568317	44.922710796892915	44.77346763621217	45.39739693005681
1.6990659149186276	3.506165293603005	10.300445375331927	7.836480373991098	NaN	12.016764703158517	13.452982066610925	14.296418178569011	15.849639488984314	16.38108598852326	20.123404212595187	19.095493419619558	20.230959087603974	21.255207757538436	21.582750597109797	23.025757861279196	22.82300372017478	23.83828726728803	25.28176361319565	26.748190924509075	26.17329111470439	27.41839245479292	28.451963331488624	28.544692530384555	29.133542182469863	29.02976276174656	30.097785651995782	30.99659310198109	32.06688312832558	34.38412958944741	33.671220569042816	33.80219332902456	35.89573497431846	34.90785361007037	34.27790525302552	36.28371312503917	36.334005665141575	36.407024263474646	36.6839153378955	37.81300628238774	38.79451107465681	39.548591395347756	39.4011937240597	43.19457036915017	41.30923797750338	39.86822222673288	44.11267042749241	41.35277174402548	41.70427228700643	42.052504091906705
1.6682849616860183	3.863724274346333	5.716238460121123	7.783279918661373	9.539040696130913	10.773742186573886	13.652697161661182	NaN	14.845509820680519	16.172403800478936	16.96130494610081	17.87556115636911	19.01355175040077	20.267389030460002	21.381659819820914	22.138507871514733	22.983698362765406	23.5171723468967	23.828332788795375	24.268940486872232	25.442281663312343	26.43370960205726	27.066701252647487	27.03699940028543	28.08796652185994	28.460583984161243	29.56982552080318	30.09159274595342	30.379248275255375	30.136403202117158	31.35798775518712	32.90808700682805	33.220617683332684	34.43444601292426	33.612297279264595	34.441015660103545	34.92559520456309	35.10560870738532	35.412545413371554	35.83160166603919	38.42177694227512	39.29844160828125	39.296801284948266	38.53563327185591	39.09687922701971	38.43332424702805	40.3247502659254	40.38583849804633	42.433839959025	41.43248851909533
1.6446335442499493	5.325772816857394	8.415641245256607	7.622880270438921	NaN	10.437033378188447	11.534375455636786	12.856755830533123	14.25479692203125	15.281041368304306	16.76465274265577	16.976110516866434	18.736801427521257	19.184498059285442	19.580161722665135	20.16075932435828	21.825446668884766	22.859915977112326	23.032442411442926	23.6250569942792	24.70789824753329	24.765128505744656	26.221856718143567	26.178679488089294	26.342929662256026	27.546859005325686	27.442316689790918	28.673409417682766	29.39194075066398	27.622224163326045	32.93627232818659	31.66030095199527	31.221182675822323	33.47259284461087	33.15878895544334	33.412558339427434	33.286943820897456	34.936557317269305	34.722672727174185	34.89857897878971	35.15924736282012	35.543029222092244	36.644520245828836	37.38167507459624	37.61440417997969	38.42958016320197	35.66426879663717	37.61016437437467	37.88368811379119	43.37258245640381
1.6251230305940938	7.943731511880625	5.06799920149672	7.139240812763322	8.559035421043934	9.809688473450242	11.741648729558987	12.350649794119597	13.82831454795744	15.112133731231225	16.255131174858402	16.641560408165084	18.11585277226395	18.081953266567606	19.339064286752745	19.991849435752126	21.113848180573456	21.426863618166625	21.895307624649707	23.337040676715883	23.46290626582508	23.900456436237434	26.427306591171387	25.31180817343352	26.249631548736662	27.234231265366944	26.833753655700235	27.98959459749628	28.56158186386022	29.24827411698474	28.962999931914357	30.14089522019381	31.86950356205614	30.472338528846354	32.338980066590814	31.677424054819245	34.977741084315056	NaN	33.45807567953851	33.876358906445574	34.417267625376894	35.25298641318162	35.450216219945034	36.2603264583681	35.751190496585934	35.59960946144319	37.01477071237591	37.101456010272834	39.16804078473107	37.286743750301206
1.608153128923467	3.002210207240867	4.989633628457048	6.516562733264958	8.863043029137446	10.482486296922433	10.972152785693787	12.209855722806894	13.561752439269556	14.349469785824345	15.216970489764506	16.371910429887265	17.114611990537707	18.126600233549862	18.796574307364406	19.592783354502405	19.974152030000575	21.832303746563486	22.799961189827748	21.776688205628577	23.145123267223823	23.563610966092384	26.807843572517214	24.885109821640775	25.816109080797794	25.50273295029928	25.10498159370714	27.1355598492911	27.213587308935423	27.648727257223655	28.49663168092301	29.181440958341792	29.216018432914023	29.53266766171456	30.145942816924897	31.68041002548361	31.920695055301987	31.914253613925677	32.619282760439084	32.154560335433224	30.261685974761846	33.82970878109695	33.83021578104024	33.842585634358215	34.45091712619184	35.83376805350662	36.3638844470352	35.92391684938479	35.86700935028562	37.76478830899971
1.5929636904957647	3.0243677478323723	4.814340245173581	10.30171995669684	8.045730944517372	9.343965038797892	11.017656070627206	11.916550517154851	13.206477300789011	14.192912293404516	14.824720670166645	16.717698285566293	16.950617021314734	17.43954252382021	18.03707217738293	18.76615960677468	20.36412507365546	20.910770506598393	20.74589442411799	21.768450327274916	22.73408163333943	NaN	22.698741727626864	23.97834890425484	24.115109712459187	25.19892089647975	25.708733606058903	26.12575479106701	26.388419129227	27.030963550875143	28.04202674793411	27.12457342228289	28.758854742192074	29.169778940942294	29.508377460235348	29.28851828327183	30.19257633997092	30.713847422942823	31.796312160280888	30.434264412528325	32.06322243396211	32.62974136944323	33.183223763805124	33.18037393158945	33.859619923018435	34.5461257329324	35.03344184123776	35.56437278147426	35.057888072035404	36.097518918292586
1.5788052077587111	2.8628934739922407	4.650791487981846	6.313421619657855	7.66862527748102	9.10790904958645	11.06323310937879	11.548792088590478	12.61481686671226	14.452076230155582	14.668763180279369	15.856649455338749	16.465521502511514	17.36447727891982	17.51549558997751	18.881980250959103	19.368664209850362	20.082944707646362	20.136116264903055	21.48287590445667	21.858641900894977	22.662337643024102	22.30437410608421	23.922616022489	23.777873340863586	25.292362781736703	24.825793275554858	25.793418410019218	26.804298272262	27.348280699346216	26.810164829180835	27.458381618009792	27.846412428200292	27.592834936081793	28.998128837788197	29.60213407321998	29.932343234555848	30.083949261272092	30.642038299296335	31.31255592177527	30.826883084654423	32.12623919735129	32.892957432621415	32.42656522044318	33.99011163917137	33.25566964661661	33.77186632065706	34.72037562585372	35.54099030731049	34.614965992087754
